STATE,STATEFP,State_fip,COUNTYFP,COUNTYNAME,County_fip,PLACEFP,city_fip,PLACENS,PLACENAME,TYPE,CLASSFP,FUNCSTAT,LINK
NM,35,US35,1,Bernalillo County,US35001,54940,US3554940,2584171,Pajarito Mesa,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,1,Bernalillo County,US35001,55270,US3555270,2584172,Paradise Hills,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,1,Bernalillo County,US35001,59120,US3559120,2584184,Ponderosa Pine,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,1,Bernalillo County,US35001,63460,US3563460,2410954,Rio Rancho city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,1,Bernalillo County,US35001,66330,US3566330,2584200,San Antonito,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,1,Bernalillo County,US35001,66765,US3566765,2584202,Sandia Heights,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,1,Bernalillo County,US35001,66890,US3566890,2584203,Sandia Knolls,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,1,Bernalillo County,US35001,66960,US3566960,2584204,Sandia Park,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,1,Bernalillo County,US35001,71700,US3571700,2584217,Sedillo,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,1,Bernalillo County,US35001,74520,US3574520,2408776,South Valley,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,1,Bernalillo County,US35001,77880,US3577880,2413593,Tijeras village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,3,Catron County,US35003,2560,US3502560,2806685,Alma,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,4030,US3504030,2584048,Apache Creek,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,4450,US3504450,2584050,Aragon,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,19010,US3519010,2584084,Cruzville,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,19920,US3519920,2584087,Datil,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,25135,US3525135,2584097,Escudilla Bonita,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,29790,US3529790,2584104,Glenwood,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,33130,US3533130,2584113,Homestead,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,44595,US3544595,2584146,Lower Frisco,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,3,Catron County,US35003,45330,US3545330,2584149,Luna,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,48425,US3548425,2584154,Middle Frisco,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,3,Catron County,US35003,49180,US3549180,2806686,Mogollon,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,56950,US3556950,2584176,Pie Town,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,58420,US3558420,2584182,Pleasanton,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,60730,US3560730,2584190,Quemado,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,3,Catron County,US35003,61675,US3561675,2584191,Rancho Grande,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,3,Catron County,US35003,62620,US3562620,2413582,Reserve village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,3,Catron County,US35003,63660,US3563660,2584193,Rivers,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,5,Chaves County,US35005,20620,US3520620,2412426,Dexter town,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,5,Chaves County,US35005,31330,US3531330,2412718,Hagerman town,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,5,Chaves County,US35005,37840,US3537840,2412862,Lake Arthur town,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,5,Chaves County,US35005,48480,US3548480,2629119,Midway,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,5,Chaves County,US35005,64930,US3564930,2411003,Roswell city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,6,Cibola County,US35006,765,US3500765,2407695,Acomita Lake,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,3970,US3503970,2585647,Anzac Village,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,6,Cibola County,US35006,7145,US3507145,2584056,Bibo,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,8190,US3508190,2584059,Bluewater Village,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,6,Cibola County,US35006,9202,US3509202,2806688,Broadview,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,10592,US3510592,2806689,Candy Kitchen,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,19220,US3519220,2584085,Cubero,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,23497,US3523497,2813404,El Morro Valley,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,24540,US3524540,2408082,Encinal,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,26010,US3526010,2584100,Fence Lake,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,30035,US3530035,2806691,Golden Acres,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,30490,US3530490,2410646,Grants city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,6,Cibola County,US35006,37070,US3537070,2408523,Laguna,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,39792,US3539792,2584058,Las Tusas,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,6,Cibola County,US35006,41953,US3541953,2806693,Lobo Canyon,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,45690,US3545690,2585648,McCartys Village,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,6,Cibola County,US35006,48200,US3548200,2408822,Mesita,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,48620,US3548620,2413573,Milan village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,6,Cibola County,US35006,50020,US3550020,2584156,Moquino,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,50512,US3550512,2805104,Mountain View,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,50615,US3550615,2806694,Mount Taylor,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,6,Cibola County,US35006,52300,US3552300,2408932,North Acomita Village,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,54710,US3554710,2409015,Paguate,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,55340,US3555340,2409025,Paraje,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,57190,US3557190,2409071,Pinehill,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,67520,US3567520,2584205,San Fidel,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,69270,US3569270,2584209,San Mateo,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,69875,US3569875,2584213,San Rafael,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,71440,US3571440,2409294,Seama,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,71510,US3571510,2584216,Seboyeta,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,73440,US3573440,2408745,Skyline-Ganipa,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,6,Cibola County,US35006,73925,US3573925,2585650,South Acomita Village,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,6,Cibola County,US35006,75465,US3575465,2806696,Stoneridge,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,6,Cibola County,US35006,77930,US3577930,2806736,Timberlake,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,7,Colfax County,US35007,3400,US3503400,2413529,Angel Fire village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,7,Colfax County,US35007,15440,US3515440,2413540,Cimarron village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,7,Colfax County,US35007,22020,US3522020,2413548,Eagle Nest village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,7,Colfax County,US35007,47080,US3547080,2413571,Maxwell village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,7,Colfax County,US35007,62060,US3562060,2411522,Raton city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,7,Colfax County,US35007,74800,US3574800,2413321,Springer town,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,7,Colfax County,US35007,81450,US3581450,2629128,Ute Park,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,9,Curry County,US35009,10750,US3510750,2407952,Cannon AFB,CENSUS DESIGNATED PLACE,M2,S,FALSE
NM,35,US35,9,Curry County,US35009,16420,US3516420,2409489,Clovis city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,9,Curry County,US35009,30210,US3530210,2413554,Grady village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,9,Curry County,US35009,47570,US3547570,2413572,Melrose village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,9,Curry County,US35009,77250,US3577250,2412057,Texico city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,11,De Baca County,US35011,27340,US3527340,2413553,Fort Sumner village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,11,De Baca County,US35011,37875,US3537875,2408553,Lake Sumner,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,3820,US3503820,2678944,Anthony city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,13,Doña Ana County,US35013,6830,US3506830,2584055,Berino,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,9980,US3509980,2806697,Butterfield Park,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,14040,US3514040,2584072,Chamberino,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,14250,US3514250,2408012,Chaparral,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,21110,US3521110,2408681,Doña Ana,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,25590,US3525590,2584098,Fairacres,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,28670,US3528670,2584101,Garfield,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,31820,US3531820,2413557,Hatch village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,13,Doña Ana County,US35013,38680,US3538680,2584130,La Mesa,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,39380,US3539380,2411629,Las Cruces city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,13,Doña Ana County,US35013,40220,US3540220,2584137,La Union,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,48060,US3548060,2412988,Mesilla town,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,13,Doña Ana County,US35013,48270,US3548270,2408823,Mesquite,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,54430,US3554430,2584169,Organ,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,56748,US3556748,2806699,Picacho Hills,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,57990,US3557990,2584180,Placitas,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,61010,US3561010,2409120,Radium Springs,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,62900,US3562900,2409169,Rincon,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,64440,US3564440,2584195,Rodey,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,65840,US3565840,2409235,Salem,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,69410,US3569410,2584210,San Miguel,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,69645,US3569645,2584211,San Pablo,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,70700,US3570700,2409282,Santa Teresa,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,71015,US3571015,2584214,San Ysidro,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,75640,US3575640,2412006,Sunland Park city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,13,Doña Ana County,US35013,79210,US3579210,2806700,Tortugas,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,81030,US3581030,2409380,University Park,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,81590,US3581590,2409386,Vado,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,13,Doña Ana County,US35013,84845,US3584845,2409585,White Sands,CENSUS DESIGNATED PLACE,M2,S,FALSE
NM,35,US35,15,Eddy County,US35015,5220,US3505220,2409736,Artesia city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,15,Eddy County,US35015,5430,US3505430,2584053,Atoka,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,15,Eddy County,US35015,12150,US3512150,2409985,Carlsbad city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,15,Eddy County,US35015,31680,US3531680,2584108,Happy Valley,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,15,Eddy County,US35015,33290,US3533290,2413559,Hope village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,15,Eddy County,US35015,37420,US3537420,2407964,La Huerta,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,15,Eddy County,US35015,41420,US3541420,2584141,Livingston Wheeler,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,15,Eddy County,US35015,41970,US3541970,2584143,Loco Hills,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,15,Eddy County,US35015,44420,US3544420,2413569,Loving village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,15,Eddy County,US35015,46380,US3546380,2584152,Malaga,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,15,Eddy County,US35015,50195,US3550195,2584157,Morningside,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,15,Eddy County,US35015,84950,US3584950,2584237,Whites City,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,4660,US3504660,2584051,Arenas Valley,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,6270,US3506270,2409799,Bayard city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,17,Grant County,US35017,9630,US3509630,2584061,Buckhorn,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,12833,US3512833,2806702,Casas Adobes,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,15860,US3515860,2584078,Cliff,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,16490,US3516490,2584079,Cobre,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,25870,US3525870,2584099,Faywood,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,29160,US3529160,2584102,Gila,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,29230,US3529230,2806703,Gila Hot Springs,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,31190,US3531190,2584106,Hachita,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,31540,US3531540,2584107,Hanover,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,33850,US3533850,2412784,Hurley town,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,17,Grant County,US35017,37860,US3537860,2584126,Lake Roberts,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,37862,US3537862,2584127,Lake Roberts Heights,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,41340,US3541340,2806704,Little Walnut Village,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,48830,US3548830,2584155,Mimbres,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,52540,US3552540,2584165,North Hurley,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,57510,US3557510,2584179,Pinos Altos,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,62270,US3562270,2806705,Redrock,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,64900,US3564900,2584196,Rosedale,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,68920,US3568920,2584207,San Lorenzo,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,70270,US3570270,2413590,Santa Clara village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,17,Grant County,US35017,73260,US3573260,2413285,Silver City town,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,17,Grant County,US35017,79680,US3579680,2584226,Trout Valley,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,80820,US3580820,2584229,Tyrone,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,17,Grant County,US35017,84975,US3584975,2584238,White Signal,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,19,Guadalupe County,US35019,3890,US3503890,2584047,Anton Chico,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,19,Guadalupe County,US35019,41620,US3541620,2584142,Llano del Medio,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,19,Guadalupe County,US35019,51840,US3551840,2584163,Newkirk,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,19,Guadalupe County,US35019,55550,US3555550,2584173,Pastura,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,19,Guadalupe County,US35019,60170,US3560170,2584188,Puerto de Luna,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,19,Guadalupe County,US35019,70670,US3570670,2411828,Santa Rosa city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,19,Guadalupe County,US35019,82570,US3582570,2413424,Vaughn town,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,21,Harding County,US35021,50300,US3550300,2413574,Mosquero village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,21,Harding County,US35021,65070,US3565070,2413584,Roy village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,23,Hidalgo County,US35023,3750,US3503750,2584046,Animas,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,23,Hidalgo County,US35023,18310,US3518310,2584082,Cotton City,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,23,Hidalgo County,US35023,29540,US3529540,2584103,Glen Acres,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,23,Hidalgo County,US35023,42180,US3542180,2410872,Lordsburg city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,23,Hidalgo County,US35023,58210,US3558210,2584181,Playas,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,23,Hidalgo County,US35023,64370,US3564370,2584194,Rodeo,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,23,Hidalgo County,US35023,83200,US3583200,2413597,Virden village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,23,Hidalgo County,US35023,85485,US3585485,2584239,Windmill,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,25,Lea County,US35025,25450,US3525450,2410462,Eunice city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,25,Lea County,US35025,32520,US3532520,2410771,Hobbs city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,25,Lea County,US35025,35040,US3535040,2410131,Jal city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,25,Lea County,US35025,44490,US3544490,2410888,Lovington city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,25,Lea County,US35025,49950,US3549950,2629120,Monument,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,25,Lea County,US35025,50720,US3550720,2584159,Nadine,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,25,Lea County,US35025,52500,US3552500,2630706,North Hobbs,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,25,Lea County,US35025,76620,US3576620,2413367,Tatum town,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,27,Lincoln County,US35027,11800,US3511800,2413537,Capitan village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,27,Lincoln County,US35027,12500,US3512500,2413174,Carrizozo town,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,27,Lincoln County,US35027,17680,US3517680,2413543,Corona village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,27,Lincoln County,US35027,52190,US3552190,2584164,Nogal,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,27,Lincoln County,US35027,65210,US3565210,2413585,Ruidoso village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,27,Lincoln County,US35027,65280,US3565280,2411014,Ruidoso Downs city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,28,Los Alamos County,US35028,42320,US3542320,2408132,Los Alamos,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,28,Los Alamos County,US35028,84740,US3584740,2409584,White Rock,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,29,Luna County,US35029,15560,US3515560,2584077,City of the Sun,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,29,Luna County,US35029,17050,US3517050,2413542,Columbus village,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,29,Luna County,US35029,20270,US3520270,2410321,Deming city,INCORPORATED PLACE,C1,A,TRUE
NM,35,US35,29,Luna County,US35029,35595,US3535595,2584117,Keeler Farm,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,29,Luna County,US35029,37407,US3537407,2584124,La Hacienda,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,29,Luna County,US35029,50515,US3550515,2584158,Mountain View,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,29,Luna County,US35029,54097,US3554097,2806706,Old Town,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,29,Luna County,US35029,55605,US3555605,2584175,Pecan Park,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,29,Luna County,US35029,60205,US3560205,2584189,Pulpotio Bareas,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,29,Luna County,US35029,75710,US3575710,2584221,Sunshine,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,29,Luna County,US35029,82800,US3582800,2584232,Ventura,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,31,McKinley County,US35031,6340,US3506340,2813403,Becenti,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,31,McKinley County,US35031,7492,US3507492,2806707,Black Hat,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,31,McKinley County,US35031,7670,US3507670,2407858,Black Rock,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,31,McKinley County,US35031,8180,US3508180,2806710,Bluewater,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,31,McKinley County,US35031,8493,US3508493,2806712,Borrego Pass,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,31,McKinley County,US35031,9035,US3509035,2407905,Brimhall Nizhoni,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,31,McKinley County,US35031,12844,US3512844,2806713,Catalpa Canyon,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,31,McKinley County,US35031,15370,US3515370,2407618,Church Rock,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,31,McKinley County,US35031,17330,US3517330,2806714,Continental Divide,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,31,McKinley County,US35031,18770,US3518770,2806715,Crestview,CENSUS DESIGNATED PLACE,U2,S,TRUE
NM,35,US35,31,McKinley County,US35031,18940,US3518940,2407689,Crownpoint,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,31,McKinley County,US35031,19080,US3519080,2407690,Crystal,CENSUS DESIGNATED PLACE,U1,S,TRUE
NM,35,US35,31,McKinley County,US35031,27410,US3527410,2806716,Fort Wingate,CENSUS DESIGNATED PLACE,U1,S,TRUE
